code,name,roe,net_profit_ratio,net_profits,eps,cf_sales,rateofreturn,cashflowratio
002798,帝欧家居,5.3,8.2,157.5338,0.6948,,0.0022,
002799,环球印务,2.53,5.42,13.48,0.0898,,0.0022,
002800,天顺股份,0.22,0.28,0.9823,0.0131,,0.0022,
002801,微光股份,6.13,17.14,51.0169,0.4317,,0.0022,
002802,洪汇新材,6.6,15.2,38.4138,0.3545,,0.0022,
002803,吉宏股份,16.73,8.45,81.1331,0.6994,,0.0022,
002805,丰元股份,2.29,9.71,13.235999999999999,0.1365,,0.0022,
002806,华锋股份,3.65,5.73,13.8686,0.1011,,0.0022,
002807,江阴银行,3.74,26.32,367.5,0.2079,,0.0022,
002808,恒久科技,2.35,9.61,13.0208,0.0678,,0.0022,
002809,红墙股份,4.43,9.06,43.6306,0.3489,,0.0022,
002810,山东赫达,4.52,7.54,32.0009,0.2687,,0.0022,
002811,亚泰国际,3.41,4.28,45.2121,0.2511,,0.0022,
002812,恩捷股份,2.71,8.22,42.0998,0.1542,,0.0022,
002813,路畅科技,-1.64,-2.73,-10.5466,-0.0878,,0.0022,
002815,崇达技术,10.84,15.45,280.4671,0.33799999999999997,,0.0022,
002816,和科达,1.34,4.51,7.0833,0.0708,,0.0022,
002817,黄山胶囊,3.04,14.07,20.6066,0.2377,,0.0022,
002818,富森美,8.94,52.65,391.1636,0.8788,,0.0022,
002819,东方中科,2.47,2.83,10.9222,0.0963,,0.0022,
002820,桂发祥,4.36,17.73,45.597,0.2226,,0.0022,
002821,凯莱英,7.31,20.67,156.6678,0.6808,,0.0022,
002822,中装建设,3.88,4.49,81.1231,0.1352,,0.0022,
002823,凯中精密,6.77,10.74,80.5362,0.2763,,0.0022,
002824,和胜股份,2.49,4.13,18.5608,0.1031,,0.0022,
002825,纳尔股份,4.86,7.64,28.5593,0.2035,,0.0022,
002826,易明医药,2.54,7.17,15.5131,0.0817,,0.0022,
002827,高争民爆,3.52,17.85,27.163,0.1476,,0.0022,
002828,贝肯能源,2.19,8.39,20.3154,0.0997,,0.0022,
002829,星网宇达,1.38,6.7,11.7167,0.0731,,0.0022,
002830,名雕股份,1.64,3.08,9.8868,0.0741,,0.0022,
002831,裕同科技,5.29,8.1,266.2029,0.6654,,0.0022,
002832,比音勒芬,8.39,18.12,122.4469,0.6752,,0.0022,
002833,弘亚数控,15.16,26.93,163.93200000000002,1.2116,,0.0022,
002835,同为股份,-1.15,-2.74,-7.3833,-0.0341,,0.0022,
002836,新宏泽,3.28,14.76,13.1426,0.0821,,0.0022,
002837,英维克,4.36,10.15,43.9634,0.2043,,0.0022,
002838,道恩股份,6.36,10.45,55.922,0.2219,,0.0022,
002839,张家港行,4.69,28.68,411.5596,0.2276,,0.0022,
002840,华统股份,5.98,3.03,73.0063,0.2724,,0.0022,
002841,视源股份,14.15,6.19,385.2865,0.5919,,0.0022,
002842,翔鹭钨业,6.6,6.89,53.2291,0.3131,,0.0022,
002843,泰嘉股份,5.08,17.33,31.8997,0.2251,,0.0022,
002845,同兴达,6.85,4.61,72.0134,0.3551,,0.0022,
002846,英联股份,2.61,4.25,14.0215,0.07200000000000001,,0.0022,
002847,盐津铺子,6.42,8.02,39.1793,0.3159,,0.0022,
002848,高斯贝尔,-4.81,-8.01,-31.1317,-0.1862,,0.0022,
002849,威星智能,5.7,8.7,32.6788,0.2513,,0.0022,
002850,科达利,0.99,2.79,22.3439,0.1063,,0.0022,
002851,麦格米特,4.78,6.32,65.156,0.2404,,0.0022,
002852,道道全,7.28,9.39,147.8594,0.5116,,0.0022,
002853,皮阿诺,5.19,10.95,48.5318,0.3124,,0.0022,
002853,皮阿诺,5.19,10.95,48.5318,0.3124,,0.0022,
002855,捷荣技术,2.08,2.53,25.4923,0.1062,,0.0022,
002856,美芝股份,2.92,4.44,19.1482,0.1574,,0.0022,
002857,三晖电气,0.56,4.95,2.3929,0.0186,,0.0022,
002858,力盛赛车,0.54,1.47,2.1556,0.017,,0.0022,
002859,洁美科技,7.46,17.63,105.4108,0.4122,,0.0022,
002860,星帅尔,7.42,24.61,49.1588,0.4313,,0.0022,
002861,瀛通通讯,2.74,7.13,28.2883,0.2305,,0.0022,
002862,实丰文化,2.55,7.15,14.0566,0.1757,,0.0022,
002863,今飞凯达,3.81,2.62,35.1898,0.0934,,0.0022,
002864,盘龙药业,5.19,14.39,29.999000000000002,0.3461,,0.0022,
002865,钧达股份,3.0,5.47,25.5052,0.2096,,0.0022,
002866,传艺科技,5.26,12.12,49.5486,0.3449,,0.0022,
002867,周大生,10.19,16.61,352.9166,0.727,,0.0022,
002868,绿康生化,5.84,24.59,41.3283,0.3444,,0.0022,
002869,金溢科技,-0.39,-1.69,-3.8699,-0.0328,,0.0022,
002870,香山股份,1.7,3.15,13.703,0.1233,,0.0022,
002871,伟隆股份,5.41,21.27,30.4522,0.2634,,0.0022,
002873,新天药业,5.02,10.26,32.8825,0.4773,,0.0022,
002873,新天药业,5.02,10.26,32.8825,0.4773,,0.0022,
002875,安奈儿,6.65,9.74,55.3996,0.4193,,0.0022,
002876,三利谱,3.21,6.79,28.3657,0.3545,,0.0022,
002877,智能自控,3.97,12.57,23.8345,0.1146,,0.0022,
002878,元隆雅图,9.0,10.99,48.7842,0.3746,,0.0022,
002879,长缆科技,5.03,23.41,72.9561,0.3778,,0.0022,
002880,卫光生物,5.67,23.12,69.1649,0.6404,,0.0022,
002881,美格智能,3.63,6.38,18.1776,0.1002,,0.0022,
002882,金龙羽,8.38,8.15,123.3324,0.2901,,0.0022,
002883,中设股份,6.25,18.94,25.4042,0.4691,,0.0022,
002884,凌霄泵业,7.64,18.38,94.681,1.2221,,0.0022,
002885,京泉华,4.61,5.66,31.7945,0.2649,,0.0022,
002886,沃特股份,2.8,4.78,17.8187,0.1514,,0.0022,
002887,绿茵生态,4.9,27.32,81.8855,0.5117,,0.0022,
002888,惠威科技,3.75,12.86,16.2873,0.1306,,0.0022,
002889,东方嘉盛,5.53,1.56,75.8859,0.5494,,0.0022,
002890,弘宇股份,4.57,19.34,24.048000000000002,0.3607,,0.0022,
002891,中宠股份,3.71,4.07,26.3638,0.2636,,0.0022,
002892,科力尔,4.57,8.4,26.6783,0.3191,,0.0022,
002893,华通热力,8.01,8.77,50.6598,0.4221,,0.0022,
002895,川恒股份,1.58,5.22,29.6426,0.0728,,0.0022,
002896,中大力德,6.51,12.97,36.068000000000005,0.4508,,0.0022,
002897,意华股份,3.24,5.57,35.0598,0.2054,,0.0022,
002898,赛隆药业,5.28,15.03,34.4862,0.2155,,0.0022,
002899,英派斯,1.89,4.9,18.1696,0.1514,,0.0022,
002900,哈三联,7.65,14.5,144.4324,0.4561,,0.0022,
002901,大博医疗,14.1,49.75,175.2834,0.43799999999999994,,0.0022,
002902,铭普光磁,0.83,1.12,8.6833,0.062,,0.0022,
002903,宇环数控,4.99,25.96,30.7333,0.2048,,0.0022,
002905,金逸影视,4.66,8.6,87.3069,0.3248,,0.0022,
002906,华阳集团,0.43,0.91,14.725999999999999,0.0311,,0.0022,
002907,华森制药,8.26,17.63,62.3015,0.1557,,0.0022,
002908,德生科技,3.97,14.69,24.7493,0.1856,,0.0022,
002909,集泰股份,1.82,1.92,8.4416,0.0502,,0.0022,
002910,庄园牧场,2.3,8.39,26.3255,0.1405,,0.0022,
002911,佛燃股份,9.69,10.03,238.9012,0.4296,,0.0022,
002912,中新赛克,5.39,23.43,62.0954,0.5818,,0.0022,
002913,奥士康,5.1,10.16,103.2631,0.7168,,0.0022,
002915,中欣氟材,3.54,7.47,16.0463,0.1432,,0.0022,
002916,深南电路,8.48,8.65,280.3539,1.0012,,0.0022,
002917,金奥博,5.11,17.05,31.6174,0.2796,,0.0022,
002918,蒙娜丽莎,5.74,9.45,133.3095,0.5634,,0.0022,
002919,名臣健康,3.59,7.49,19.4651,0.239,,0.0022,
002920,德赛西威,7.46,10.03,286.9046,0.5216,,0.0022,
002921,联诚精密,4.03,8.41,27.1041,0.3388,,0.0022,
002922,伊戈尔,2.03,3.62,17.7432,0.1344,,0.0022,
002923,润都股份,6.38,10.93,52.1801,0.4348,,0.0022,
002925,盈趣科技,12.03,30.4,397.2883,0.8728,,0.0022,
002926,华西证券,2.98,39.44,536.7318,0.2044,,0.0022,
002927,泰永长征,3.68,16.3,25.2891,0.2073,,0.0022,
002928,华夏航空,6.09,6.0,121.8471,0.3042,,0.0022,
002929,润建通信,4.02,6.83,102.6972,0.4652,,0.0022,
002930,宏川智慧,2.76,25.03,47.4068,0.1948,,0.0022,
002931,锋龙股份,4.3,13.04,20.2435,0.2277,,0.0022,
002932,明德生物,13.86,39.56,38.7303,0.7755,,0.0022,
002933,新兴装备,7.25,35.03,56.825,0.6457,,0.0022,
002935,天奥电子,4.28,8.4,27.18,0.3397,,0.0022,
002936,郑州银行,7.02,45.86,2366.553,0.6003,,0.0022,
002937,兴瑞科技,12.85,10.12,48.3241,0.3501,,0.0022,
002939,长城证券,2.15,22.71,312.3393,0.1511,,0.0022,
002940,昂利康,19.84,13.76,84.4941,1.2517,,0.0022,
002941,新疆交建,13.31,13.17,229.4566,0.7648,,0.0022,
002943,宇晶股份,19.19,24.27,66.112,0.8814,,0.0022,
300001,特锐德,4.02,4.65,122.8192,0.1231,,0.0022,
300002,神州泰岳,-2.7,-20.81,-135.9499,-0.0693,,0.0022,
300003,乐普医疗,12.82,27.4,809.785,0.4545,,0.0022,
300004,南风股份,-0.51,-5.19,-16.0835,-0.0315,,0.0022,
300005,探路者,0.94,2.75,24.1208,0.027000000000000003,,0.0022,
300006,莱美药业,4.77,11.72,80.756,0.0994,,0.0022,
300007,汉威科技,4.6,9.12,66.6769,0.2275,,0.0022,
300008,天海防务,1.56,7.1,41.8945,0.0436,,0.0022,
300009,安科生物,7.62,20.75,130.1068,0.1304,,0.0022,
300010,立思辰,-1.04,-10.31,-56.7315,-0.0649,,0.0022,
300011,鼎汉技术,1.14,4.83,28.6569,0.0512,,0.0022,
300012,华测检测,2.04,4.68,51.0108,0.0307,,0.0022,
300013,新宁物流,2.16,6.47,30.0169,0.1007,,0.0022,
300014,亿纬锂能,4.97,8.42,158.7735,0.1855,,0.0022,
300015,爱尔眼科,10.14,13.46,509.0657,0.2135,,0.0022,
300016,北陆药业,7.42,27.21,84.6912,0.2597,,0.0022,
300017,网宿科技,5.41,14.68,449.4133,0.1846,,0.0022,
300018,中元股份,0.34,3.09,5.0663,0.0104,,0.0022,
300019,硅宝科技,1.45,2.81,10.5418,0.0318,,0.0022,
300020,银江股份,2.73,8.53,92.3225,0.1407,,0.0022,
300021,大禹节水,3.83,7.07,55.5028,0.0696,,0.0022,
300022,吉峰科技,1.06,0.16,2.1952,0.0057,,0.0022,
300023,宝德股份,1.87,7.88,20.5523,0.065,,0.0022,
300024,机器人,3.52,17.29,212.8447,0.1364,,0.0022,
300025,华星创业,-4.38,-4.9,-31.2055,-0.0728,,0.0022,
300026,红日药业,5.2,17.59,345.519,0.1147,,0.0022,
300027,华谊兄弟,2.81,13.07,277.3711,0.0999,,0.0022,
300028,金亚科技,18.27,322.73,38.8119,0.1128,,0.0022,
300029,天龙光电,-9.15,-271.58,-21.3786,-0.1068,,0.0022,
300030,阳普医疗,1.33,4.93,12.7922,0.0414,,0.0022,
300031,宝通科技,5.94,14.39,142.3355,0.3587,,0.0022,
300031,宝通科技,5.94,14.39,142.3355,0.3587,,0.0022,
300032,金龙机电,-12.54,-28.24,-450.4591,-0.5608,,0.0022,
300033,同花顺,6.63,33.72,191.0962,0.3554,,0.0022,
300034,钢研高纳,3.38,13.41,46.3454,0.1097,,0.0022,
300035,中科电气,4.41,19.94,50.6251,0.0977,,0.0022,
300036,超图软件,2.17,7.13,39.4942,0.0878,,0.0022,
300037,新宙邦,4.74,12.23,120.6892,0.318,,0.0022,
300038,数知科技,3.54,18.05,360.9304,0.308,,0.0022,
300039,上海凯宝,7.5,20.19,183.1369,0.1709,,0.0022,
300040,九洲电气,2.61,8.98,50.108999999999995,0.1447,,0.0022,
300041,回天新材,5.21,9.7,91.4051,0.2147,,0.0022,
300042,朗科科技,2.96,6.7,27.138,0.2031,,0.0022,
300043,星辉娱乐,5.3,8.6,141.0944,0.1134,,0.0022,
300044,赛为智能,3.57,14.18,83.0201,0.1066,,0.0022,
300045,华力创通,0.36,2.92,6.4565,0.0104,,0.0022,
300046,台基股份,5.49,23.6,47.1342,0.2211,,0.0022,
300047,天源迪科,1.34,3.24,38.3624,0.0961,,0.0022,
300048,合康新能,0.63,2.45,16.0111,0.0142,,0.0022,
300049,福瑞股份,3.43,12.43,48.2212,0.1833,,0.0022,
300050,世纪鼎利,1.05,6.43,29.6115,0.0527,,0.0022,
300051,三五互联,1.56,13.2,15.5773,0.0423,,0.0022,
300052,中青宝,3.55,19.07,27.5087,0.1053,,0.0022,
300053,欧比特,1.85,15.69,59.0031,0.084,,0.0022,
300054,鼎龙股份,3.57,19.55,131.4479,0.1367,,0.0022,
300055,万邦达,2.63,24.39,156.7789,0.1812,,0.0022,
300056,三维丝,-2.42,-10.21,-33.0275,-0.0856,,0.0022,
300057,万顺股份,1.7,2.09,41.1303,0.0935,,0.0022,
300058,蓝色光标,5.09,2.92,314.9232,0.1443,,0.0022,
300059,东方财富,3.65,78.47,558.6119,0.10800000000000001,,0.0022,
300061,康旗股份,3.04,10.5,99.9241,0.1896,,0.0022,
300062,中能电气,1.82,3.54,14.8197,0.0481,,0.0022,
300063,天龙集团,3.91,2.02,77.1139,0.1061,,0.0022,
300064,豫金刚石,2.38,20.66,167.3652,0.1388,,0.0022,
300065,海兰信,4.96,18.68,59.5313,0.1642,,0.0022,
300066,三川智慧,2.7,13.4,41.6923,0.04,,0.0022,
300067,安诺其,6.28,14.34,100.3138,0.1379,,0.0022,
300068,南都电源,4.85,7.29,301.1305,0.3431,,0.0022,
300069,金利华电,-1.57,-9.6,-8.1242,-0.0694,,0.0022,
300070,碧水源,2.0,9.47,365.0975,0.1158,,0.0022,
300071,华谊嘉信,4.21,2.62,38.9165,0.0573,,0.0022,
300072,三聚环保,12.12,11.86,1214.165,0.6715,,0.0022,
300073,当升科技,3.62,6.92,112.8081,0.2583,,0.0022,
300074,华平股份,-1.69,-14.25,-20.0809,-0.0369,,0.0022,
300075,数字政通,3.77,20.71,80.6298,0.19,,0.0022,
300077,国民技术,0.48,3.01,12.3985,0.022000000000000002,,0.0022,
300078,思创医惠,3.45,12.57,72.9547,0.0903,,0.0022,
300079,数码科技,1.73,8.8,62.3243,0.0434,,0.0022,
300080,易成新能,4.11,5.22,78.3221,0.1557,,0.0022,
300081,恒信东方,7.73,60.36,187.7448,0.3537,,0.0022,
300082,奥克股份,4.33,3.75,125.3191,0.1841,,0.0022,
300083,劲胜智能,0.46,0.86,26.0368,0.0181,,0.0022,
300084,海默科技,-1.53,-14.11,-26.9678,-0.07,,0.0022,
300085,银之杰,0.09,0.2,1.2816,0.0018,,0.0022,
300086,康芝药业,1.92,13.21,36.2315,0.0805,,0.0022,
300087,荃银高科,-2.03,-7.64,-15.4543,-0.0359,,0.0022,
300088,长信科技,8.1,8.32,364.1523,0.1584,,0.0022,
300089,文化长城,2.19,12.34,49.4948,0.10099999999999999,,0.0022,
300090,盛运环保,-2.67,-20.4,-92.5296,-0.0701,,0.0022,
300091,金通灵,4.74,10.39,109.3639,0.1968,,0.0022,
300092,科新机电,1.16,2.84,6.4294,0.0274,,0.0022,
300093,金刚玻璃,1.31,3.96,11.9053,0.0551,,0.0022,
300094,国联水产,7.94,7.73,167.6296,0.2137,,0.0022,
300095,华伍股份,1.88,5.96,24.5089,0.0647,,0.0022,
300096,易联众,-2.92,-7.99,-20.5779,-0.0478,,0.0022,
300097,智云股份,4.03,16.45,83.5018,0.2893,,0.0022,
300098,高新兴,4.68,17.88,250.56799999999998,0.1416,,0.0022,
300099,精准信息,1.31,19.33,22.1114,0.033,,0.0022,
300100,双林股份,3.22,4.67,91.1366,0.2274,,0.0022,
300101,振芯科技,2.78,14.54,26.3253,0.0473,,0.0022,
300102,乾照光电,4.41,24.3,124.697,0.174,,0.0022,
300103,达刚路机,2.24,13.42,20.3439,0.064,,0.0022,
300104,乐视网,,-112.21,-1103.9064,-0.2767,,0.0022,
300105,龙源技术,0.09,1.01,1.8106,0.0035,,0.0022,
300106,西部牧业,-7.23,-12.57,-41.6166,-0.1969,,0.0022,
300107,建新股份,23.84,44.09,283.3705,0.5183,,0.0022,
300108,吉药控股,3.71,18.56,75.2911,0.113,,0.0022,
300109,新开源,4.32,17.3,53.5023,0.3152,,0.0022,
300110,华仁药业,0.75,2.52,16.4089,0.0138,,0.0022,
300111,向日葵,-17.23,-50.88,-193.6354,-0.1729,,0.0022,
300112,万讯自控,1.64,6.7,15.1001,0.0528,,0.0022,
300113,顺网科技,9.54,29.07,292.0157,0.4205,,0.0022,
300114,中航电测,5.97,12.96,90.9186,0.1539,,0.0022,
300115,长盈精密,2.05,2.52,91.3859,0.1004,,0.0022,
300116,坚瑞沃能,-67.92,-51.56,-1669.87,-0.6864,,0.0022,
300117,嘉寓股份,3.68,2.99,56.0323,0.0781,,0.0022,
300118,东方日升,1.64,2.58,122.6011,0.1355,,0.0022,
300119,瑞普生物,3.49,11.74,68.5027,0.1693,,0.0022,
300120,经纬辉开,2.89,5.41,52.1679,0.1337,,0.0022,
300121,阳谷华泰,14.13,20.89,220.262,0.5871,,0.0022,
300122,智飞生物,19.99,32.93,682.3785,0.4264,,0.0022,
300123,亚光科技,1.12,9.12,52.2472,0.0933,,0.0022,
300124,汇川技术,8.91,20.06,496.1179,0.2981,,0.0022,
300125,易世达,2.82,24.34,22.4038,0.1265,,0.0022,
300126,锐奇股份,-1.55,-5.31,-15.8649,-0.0521,,0.0022,
300127,银河磁体,6.86,25.98,78.7601,0.2437,,0.0022,
300128,锦富技术,0.06,0.08,1.2670000000000001,0.0011,,0.0022,
300130,新国都,2.91,6.64,59.2762,0.124,,0.0022,
300131,英唐智控,5.47,1.77,90.2323,0.0843,,0.0022,
300132,青松股份,17.11,25.96,146.3602,0.3792,,0.0022,
300133,华策影视,4.08,13.22,289.2523,0.1634,,0.0022,
300134,大富科技,-0.35,-2.09,-18.9105,-0.0246,,0.0022,
300135,宝利国际,2.05,3.48,25.1954,0.0273,,0.0022,
300136,信维通信,13.66,23.94,437.1366,0.4447,,0.0022,
300138,晨光生物,5.58,7.29,94.5888,0.1841,,0.0022,
300139,晓程科技,0.11,1.0,1.2478,0.0045,,0.0022,
300140,中环装备,-2.15,-4.74,-27.5584,-0.0798,,0.0022,
300141,和顺电气,0.18,0.37,1.2638,0.0049,,0.0022,
300142,沃森生物,2.14,19.53,73.1602,0.0475,,0.0022,
300143,星普医科,1.87,18.14,45.5121,0.0832,,0.0022,
300144,宋城演艺,8.53,44.02,665.2027,0.4579,,0.0022,
300145,中金环境,6.56,15.34,321.5276,0.2674,,0.0022,
300146,汤臣倍健,13.14,32.47,704.6071,0.4796,,0.0022,
300147,香雪制药,1.55,4.36,53.8055,0.0813,,0.0022,
300148,天舟文化,3.18,33.73,136.6232,0.1616,,0.0022,
300149,量子生物,2.6,20.83,54.2578,0.1085,,0.0022,
300150,世纪瑞尔,4.6,48.12,91.6924,0.1567,,0.0022,
300151,昌红科技,2.8,7.79,23.6739,0.0471,,0.0022,
300152,科融环境,-2.88,-16.15,-39.186,-0.0549,,0.0022,
300153,科泰电源,1.78,2.89,17.0307,0.0532,,0.0022,
300154,瑞凌股份,3.77,19.07,57.9455,0.1272,,0.0022,
300155,安居宝,1.4,4.94,16.2725,0.0299,,0.0022,
300156,神雾环保,-6.29,-193.6,-164.6092,-0.1629,,0.0022,
300157,恒泰艾普,1.27,5.1,43.0185,0.0603,,0.0022,
300158,振东制药,1.64,5.69,92.3319,0.0888,,0.0022,
300159,新研股份,2.94,24.45,188.4952,0.1264,,0.0022,
300160,秀强股份,4.63,8.79,63.25,0.1058,,0.0022,
300161,华中数控,-4.46,-14.76,-48.9699,-0.2834,,0.0022,
300162,雷曼股份,1.08,3.35,11.6713,0.0333,,0.0022,
300163,先锋新材,-3.07,-7.12,-20.5176,-0.0432,,0.0022,
300164,通源石油,3.91,8.6,65.721,0.1456,,0.0022,
300165,天瑞仪器,1.44,5.41,23.005,0.0498,,0.0022,
300166,东方国信,2.34,18.35,106.2331,0.1011,,0.0022,
300167,迪威迅,-1.95,-9.95,-13.5914,-0.0452,,0.0022,
300168,万达信息,2.45,7.64,77.1973,0.0723,,0.0022,
300169,天晟新材,0.59,1.68,7.019,0.0215,,0.0022,
300170,汉得信息,5.7,11.8,154.9837,0.1775,,0.0022,
300171,东富龙,1.41,4.68,42.9409,0.0683,,0.0022,
300172,中电环保,5.29,16.21,65.8256,0.126,,0.0022,
300173,智慧松德,1.82,16.75,31.0732,0.053,,0.0022,
300174,元力股份,11.35,7.78,71.8141,0.2933,,0.0022,
300175,朗源股份,0.99,4.89,7.5938,0.0161,,0.0022,
300176,鸿特科技,27.87,18.3,382.4297,1.8762,,0.0022,
300177,中海达,3.01,9.01,52.6513,0.1178,,0.0022,
300178,腾邦国际,7.91,8.89,226.9648,0.3681,,0.0022,
300179,四方达,4.3,19.61,34.4787,0.0688,,0.0022,
300180,华峰超纤,4.12,13.52,207.6846,0.1828,,0.0022,
300181,佐力药业,2.5,8.8,34.5071,0.0566,,0.0022,
300182,捷成股份,5.56,25.11,571.3904,0.2219,,0.0022,
300183,东软载波,3.28,21.5,87.1658,0.1853,,0.0022,
300184,力源信息,4.88,4.18,215.577,0.3269,,0.0022,
300185,通裕重工,2.16,6.31,109.4368,0.0334,,0.0022,
300187,永清环保,1.14,4.85,18.8105,0.028999999999999998,,0.0022,
300188,美亚柏科,1.7,8.25,39.7653,0.05,,0.0022,
300189,神农基因,-0.2,-2.52,-2.8841,-0.0028,,0.0022,
300190,维尔利,2.94,12.04,107.8633,0.1324,,0.0022,
300191,潜能恒信,0.76,13.67,8.9277,0.0278,,0.0022,
300192,科斯伍德,10.67,15.33,72.3242,0.2981,,0.0022,
300193,佳士科技,3.65,19.13,86.345,0.1702,,0.0022,
300194,福安药业,4.08,12.04,172.7728,0.1452,,0.0022,
300195,长荣股份,2.41,13.51,90.5174,0.2088,,0.0022,
300196,长海股份,4.52,10.93,107.9601,0.2543,,0.0022,
300197,铁汉生态,5.98,7.79,384.8624,0.1688,,0.0022,
300198,纳川股份,1.51,4.09,25.2133,0.0244,,0.0022,
300199,翰宇药业,5.35,32.43,209.8126,0.2244,,0.0022,
300200,高盟新材,2.6,7.46,37.5412,0.14400000000000002,,0.0022,
300200,高盟新材,2.6,7.46,37.5412,0.14400000000000002,,0.0022,
300201,海伦哲,1.46,3.34,21.6066,0.0207,,0.0022,
300202,聚龙股份,0.93,4.98,16.3512,0.0297,,0.0022,
300203,聚光科技,5.23,12.51,168.8987,0.3732,,0.0022,
300204,舒泰神,4.11,21.78,96.7883,0.2029,,0.0022,
300205,天喻信息,4.84,5.18,61.0427,0.1419,,0.0022,
300206,理邦仪器,5.19,12.99,63.3711,0.1083,,0.0022,
300207,欣旺达,4.08,2.92,220.8245,0.1425,,0.0022,
300208,恒顺众昇,9.1,22.12,189.082,0.2469,,0.0022,
300209,天泽信息,0.34,2.14,7.0415,0.0241,,0.0022,
300210,森远股份,2.08,12.59,27.4926,0.0567,,0.0022,
300211,亿通科技,0.41,2.89,2.0267,0.0066,,0.0022,
300212,易华录,3.93,8.59,108.6618,0.2411,,0.0022,
300213,佳讯飞鸿,2.64,10.21,49.8716,0.0838,,0.0022,
300214,日科化学,3.67,11.29,58.2678,0.1368,,0.0022,
300215,电科院,2.66,15.86,52.2494,0.0689,,0.0022,
300216,千山药机,-44.94,-169.38,-208.1534,-0.5759,,0.0022,
300217,东方电热,4.14,6.87,80.54,0.0632,,0.0022,
300218,安利股份,-1.36,-1.65,-13.0474,-0.0601,,0.0022,
300219,鸿利智汇,8.25,12.16,234.1155,0.3283,,0.0022,
300220,金运激光,3.24,8.12,8.1588,0.0647,,0.0022,
300221,银禧科技,1.86,3.43,41.1714,0.081,,0.0022,
300222,科大智能,2.79,9.27,115.499,0.1582,,0.0022,
300223,北京君正,1.04,11.55,11.8614,0.0591,,0.0022,
300224,正海磁材,1.26,4.42,34.9473,0.0426,,0.0022,
300225,金力泰,0.6,1.49,5.3965,0.0114,,0.0022,
300226,上海钢联,6.79,0.13,60.4917,0.3799,,0.0022,
300227,光韵达,3.47,9.71,25.0794,0.1127,,0.0022,
300228,富瑞特装,-1.53,-5.04,-27.4619,-0.0578,,0.0022,
300229,拓尔思,1.0,5.28,18.1474,0.0386,,0.0022,
300230,永利股份,7.5,13.51,215.9388,0.2645,,0.0022,
300231,银信科技,4.96,11.32,66.4323,0.1502,,0.0022,
300232,洲明科技,9.99,9.88,201.1371,0.2642,,0.0022,
300233,金城医药,3.86,10.07,152.0879,0.3868,,0.0022,
300234,开尔新材,0.06,0.71,0.6929,0.0023,,0.0022,
300235,方直科技,0.8,10.51,4.7156,0.027999999999999997,,0.0022,
300236,上海新阳,-1.48,-7.46,-18.7619,-0.0968,,0.0022,
300237,美晨生态,8.97,17.28,309.572,0.213,,0.0022,
300238,冠昊生物,0.54,3.12,6.0949,0.0229,,0.0022,
300239,东宝生物,2.28,7.29,16.7799,0.0361,,0.0022,
300240,飞力达,3.47,2.48,38.4769,0.1052,,0.0022,
300241,瑞丰光电,5.34,9.3,68.596,0.1241,,0.0022,
300242,佳云科技,2.1,2.19,49.0754,0.0771,,0.0022,
300243,瑞丰高材,9.37,7.29,54.2952,0.257,,0.0022,
300244,迪安诊断,8.19,6.9,204.0701,0.3703,,0.0022,
300245,天玑科技,2.83,22.23,39.0069,0.1244,,0.0022,
300246,宝莱特,6.39,8.75,34.0525,0.233,,0.0022,
300247,乐金健康,1.27,6.11,31.0614,0.0386,,0.0022,
300248,新开普,-0.7,-3.43,-9.4621,-0.0196,,0.0022,
300249,依米康,4.93,7.04,38.16,0.0853,,0.0022,
300250,初灵信息,1.2,12.46,18.8726,0.0821,,0.0022,
300251,光线传媒,21.86,292.27,2107.1368,0.7182,,0.0022,
300252,金信诺,3.9,6.66,91.2209,0.1578,,0.0022,
300253,卫宁健康,4.2,21.71,118.7271,0.0733,,0.0022,
300254,仟源医药,2.15,3.22,17.4069,0.0835,,0.0022,
300255,常山药业,4.37,14.83,106.0929,0.1134,,0.0022,
300256,星星科技,1.21,1.72,41.3625,0.0427,,0.0022,
300257,开山股份,1.59,3.99,53.8082,0.0627,,0.0022,
300258,精锻科技,8.93,24.62,158.6677,0.3917,,0.0022,
300259,新天科技,3.16,18.36,58.5727,0.0498,,0.0022,
300260,新莱应材,3.15,4.62,22.1698,0.1097,,0.0022,
300261,雅本化学,3.92,8.5,76.4622,0.0793,,0.0022,
300262,巴安水务,5.33,19.16,120.6546,0.1799,,0.0022,
300263,隆华科技,2.46,8.57,61.7358,0.0677,,0.0022,
300264,佳创视讯,0.66,2.78,3.6056,0.0087,,0.0022,
300265,通光线缆,2.39,2.89,23.5887,0.0698,,0.0022,
300266,兴源环境,3.26,8.13,127.1633,0.1219,,0.0022,
300267,尔康制药,3.98,22.46,221.4399,0.1073,,0.0022,
300268,佳沃股份,3.21,0.94,7.0802,0.0528,,0.0022,
300269,联建光电,3.12,8.25,157.9956,0.2576,,0.0022,
300270,中威电子,2.65,15.57,28.9579,0.0956,,0.0022,
300271,华宇软件,5.42,21.58,215.0696,0.2838,,0.0022,
300272,开能健康,27.59,71.31,300.0959,0.7536,,0.0022,
300273,和佳股份,2.66,12.63,65.2283,0.0827,,0.0022,
300274,阳光电源,5.24,9.83,382.9734,0.2637,,0.0022,
300275,梅安森,2.19,14.35,12.1437,0.0739,,0.0022,
300276,三丰智能,1.25,8.45,41.57899999999999,0.0758,,0.0022,
